input_file,compare_file,abstract_semantic_score,intro_semantic_score,conclusion_semantic_score,final_semantic_score
PMC32297_plagiated.xml,PMC32197.xml,0.21312548,0.21166804,0.2538377,0.22911888
PMC32297_plagiated.xml,PMC32183.xml,0.10463759,0.37511593,0.16965628,0.18474073400000002
PMC32299_plagiated.xml,PMC32299.xml,0.7453733,0.27858075,0.8054957,0.6760637500000001
PMC32299_plagiated.xml,PMC32158.xml,0.2351703,0.2587594,0.394136,0.30347440000000003
PMC32299_plagiated.xml,PMC32250.xml,0.2575826,0.33674246,0.23118314,0.262854788
PMC32299_plagiated.xml,PMC30711.xml,0.20842034,0.23614672,0.28721052,0.24548168800000003
PMC32299_plagiated.xml,PMC29012.xml,0.03156432,0.103964,0.14117068,0.0898868
PMC32302_plagiated.xml,PMC32302.xml,0.9730302,0.42672414,0.96502936,0.860568652
PMC32302_plagiated.xml,PMC29004.xml,0.098559186,0.14849931,0.2821839,0.1819970964
PMC32302_plagiated.xml,PMC29012.xml,0.009541856,0.10674695,0.19553176,0.10337883640000001
PMC32302_plagiated.xml,PMC33518.xml,-0.0048335874,0.2476474,0.11469801,0.09347524904000001
PMC32302_plagiated.xml,PMC37355.xml,0.021226149,0.17965755,0.04863783,0.0638771016
PMC32303_plagiated.xml,PMC32303.xml,0.89304376,0.49194673,0.9122262,0.82049733
PMC32303_plagiated.xml,PMC29004.xml,0.22367603,0.20981136,0.1820182,0.204239964
PMC32303_plagiated.xml,PMC34116.xml,0.10342855,0.29914325,0.15058833,0.161435402
PMC32303_plagiated.xml,PMC31333.xml,0.07329803,0.16904756,0.10135892,0.10367229200000001
PMC32303_plagiated.xml,PMC37355.xml,0.007818013,0.18599865,0.12028051,0.08843913919999999
PMC32304_plagiated.xml,PMC32304.xml,0.9617185,0.49337077,0.7598156,0.787287794
PMC32304_plagiated.xml,PMC32183.xml,0.2598904,0.29472935,0.36621597,0.30938841800000005
PMC32304_plagiated.xml,PMC31330.xml,0.28019965,0.33403373,0.23227979,0.271798522
PMC32304_plagiated.xml,PMC32299.xml,0.21860783,0.1953449,0.1676711,0.19358055200000002
PMC32304_plagiated.xml,PMC35361.xml,0.17860447,0.18458927,0.14871258,0.167844674
PMC32311_plagiated.xml,PMC32311.xml,0.96063375,0.5203012,0.9622309,0.8732061000000001
PMC32311_plagiated.xml,PMC34514.xml,0.36752424,0.35708767,0.5661366,0.44488187
PMC32311_plagiated.xml,PMC37310.xml,0.35889933,0.29762295,0.48292625,0.39625482200000006
PMC32311_plagiated.xml,PMC31411.xml,0.24324626,0.3184926,0.3700019,0.308997784
PMC32311_plagiated.xml,PMC34549.xml,0.291775,0.3006243,0.30600142,0.299235428
PMC32312_plagiated.xml,PMC32312.xml,0.9255387,0.47549137,0.90521824,0.8274010500000001
PMC32312_plagiated.xml,PMC29096.xml,0.31119138,0.3926022,0.43907517,0.37862706000000007
PMC32312_plagiated.xml,PMC32299.xml,0.2201234,0.25568047,0.22648263,0.22977850600000002
PMC32312_plagiated.xml,PMC29012.xml,0.12060772,0.376814,0.2297318,0.21549860800000004
PMC32312_plagiated.xml,PMC32197.xml,0.1680778,0.13200232,0.2784422,0.205008464
PMC32313_plagiated.xml,PMC32313.xml,0.8344401,0.56659794,0.8834921,0.8004924680000001
PMC32313_plagiated.xml,PMC31330.xml,0.3988135,0.35947382,0.44542527,0.409590272
PMC32313_plagiated.xml,PMC31347.xml,0.32219136,0.3559882,0.42441702,0.369840992
PMC32313_plagiated.xml,PMC35361.xml,0.3032933,0.2781942,0.4348353,0.35089028
PMC32313_plagiated.xml,PMC32187.xml,0.27501616,0.23271406,0.29522565,0.274639536
PMC33341_plagiated.xml,PMC33341.xml,0.7684043,0.3613212,0.8730818,0.7288586800000001
PMC33341_plagiated.xml,PMC32197.xml,0.2980659,0.28537,0.33104384,0.308717896
PMC33341_plagiated.xml,PMC32183.xml,0.23044705,0.26336694,0.27356195,0.254276988
PMC33341_plagiated.xml,PMC29012.xml,0.12756522,0.30943662,0.20461607,0.19475984000000002
PMC33341_plagiated.xml,PMC31342.xml,0.014774548,0.18920924,0.1129169,0.08891842720000001
PMC33342_plagiated.xml,PMC33342.xml,0.8376709,0.32772768,0.900762,0.7609186960000001
PMC33342_plagiated.xml,PMC31342.xml,0.195272,0.14890945,0.17474312,0.17778793800000003
PMC33342_plagiated.xml,PMC29004.xml,0.15078571,0.12515783,0.23100027,0.177745958
PMC33342_plagiated.xml,PMC33394.xml,0.013498181,0.18855402,0.19195223,0.1198909684
PMC33342_plagiated.xml,PMC35267.xml,0.060612068,0.16209173,0.1535905,0.1180993732
PMC33343_plagiated.xml,PMC33343.xml,0.94207203,0.500031,0.9253272,0.846965892
PMC33343_plagiated.xml,PMC32247.xml,0.19408609,0.33374932,0.33807635,0.27961484000000003
PMC33343_plagiated.xml,PMC32170.xml,0.1831829,0.3088333,0.3542016,0.27672046
PMC33343_plagiated.xml,PMC29012.xml,0.113698125,0.2661234,0.331676,0.23137433000000002
PMC33343_plagiated.xml,PMC28987.xml,0.1833124,0.13005477,0.118737936,0.1468310884
PMC33344_plagiated.xml,PMC33344.xml,0.9101863,0.50903976,0.9139315,0.831455072
PMC33344_plagiated.xml,PMC32299.xml,0.3317892,0.3510762,0.33935505,0.33867294000000003
PMC33344_plagiated.xml,PMC33341.xml,0.31504884,0.07414615,0.3673057,0.28777104600000003
PMC33344_plagiated.xml,PMC31342.xml,0.18860196,0.17740917,0.19593103,0.18929503000000003
PMC33344_plagiated.xml,PMC29012.xml,0.17094341,0.19158676,0.2061961,0.189173156
PMC33392_plagiated.xml,PMC33392.xml,0.77544534,0.56419396,0.86778975,0.770132828
PMC33392_plagiated.xml,PMC15024.xml,0.33362693,0.4581717,0.42745987,0.39606906000000003
PMC33392_plagiated.xml,PMC34549.xml,0.28380904,0.48636568,0.4120338,0.3756102720000001
PMC33392_plagiated.xml,PMC35361.xml,0.25695798,0.42618823,0.31637043,0.31456901
PMC33392_plagiated.xml,PMC32299.xml,0.14238277,0.34241635,0.34014514,0.26149443400000005
PMC33394_plagiated.xml,PMC33394.xml,0.9527987,0.33067524,0.9026077,0.808297608
PMC33394_plagiated.xml,PMC32189.xml,0.3868264,0.2629805,0.489523,0.40313586
PMC33394_plagiated.xml,PMC32183.xml,0.20233563,0.36467785,0.38687962,0.30862166999999996
PMC33394_plagiated.xml,PMC31411.xml,0.17608148,0.1430447,0.50260144,0.300082108
PMC33394_plagiated.xml,PMC37355.xml,0.17478582,0.19512512,0.40928173,0.27265204400000004
PMC33396_plagiated.xml,PMC33396.xml,0.94689167,0.50931793,0.880656,0.8328826540000001
PMC33396_plagiated.xml,PMC32187.xml,0.3646782,0.38828886,0.5219137,0.43229453200000006
PMC33396_plagiated.xml,PMC35277.xml,0.43242797,0.37415484,0.275419,0.35796975600000003
PMC33396_plagiated.xml,PMC33392.xml,0.3428797,0.23525539,0.4244798,0.353994878
PMC33396_plagiated.xml,PMC17803.xml,0.4004953,0.21660368,0.36769122,0.35059534400000003
PMC33507_plagiated.xml,PMC29096.xml,0.37324756,0.33228445,0.34749332,0.354753242
PMC33507_plagiated.xml,PMC29080.xml,0.32536858,0.12060247,0.37251195,0.303272706
PMC33507_plagiated.xml,PMC37355.xml,0.30272624,0.12774903,0.33972725,0.28253120200000004
PMC33507_plagiated.xml,PMC29068.xml,0.22487691,0.19930165,0.19581561,0.208137338
PMC33507_plagiated.xml,PMC34102.xml,0.1615321,0.27734718,0.20437297,0.20183146400000002
PMC33518_plagiated.xml,PMC33518.xml,0.7775599,0.41468066,0.8480725,0.7331890919999999
PMC33518_plagiated.xml,PMC32204.xml,0.33297747,0.24785976,0.45232126,0.36369144400000003
PMC33518_plagiated.xml,PMC29098.xml,0.3554715,0.26609802,0.3123815,0.320360804
PMC33518_plagiated.xml,PMC29012.xml,0.15042785,0.23061934,0.2265485,0.19691440800000004
PMC33518_plagiated.xml,PMC28987.xml,0.15758169,0.08350348,0.08139926,0.11229307599999999
PMC33820_plagiated.xml,PMC33820.xml,0.78054893,0.49288496,0.91147816,0.7753878280000002
PMC33820_plagiated.xml,PMC37354.xml,0.4142091,0.2983746,0.49606407,0.42378418800000006
PMC33820_plagiated.xml,PMC33392.xml,0.46126497,0.18757187,0.25333893,0.32335593400000007
PMC33820_plagiated.xml,PMC35277.xml,0.16968876,0.41058198,0.37070653,0.298274512
PMC33820_plagiated.xml,PMC34549.xml,0.25763485,0.19873369,0.29334462,0.26013852600000004
PMC34102_plagiated.xml,PMC34102.xml,0.9032606,0.56618387,0.92528975,0.8446569140000001
PMC34102_plagiated.xml,PMC28987.xml,0.1985898,0.23062168,0.21253991,0.21057622
PMC34102_plagiated.xml,PMC37355.xml,0.16719937,0.17003272,0.2259855,0.19128049200000002
PMC34102_plagiated.xml,PMC31342.xml,0.11822671,0.109852046,0.2880425,0.1844780932
PMC34102_plagiated.xml,PMC29012.xml,0.0045494195,0.13631251,0.16774316,0.09617953380000001
PMC34107_plagiated.xml,PMC34107.xml,0.93497264,0.5066657,0.82322526,0.8046123000000001
PMC34107_plagiated.xml,PMC28987.xml,0.21327437,0.16020349,0.3435496,0.254770286
PMC34107_plagiated.xml,PMC29098.xml,0.17788923,0.2756182,0.2951929,0.24435649200000004
PMC34107_plagiated.xml,PMC29012.xml,0.0069532264,0.32519636,0.29217136,0.18468910656
PMC34107_plagiated.xml,PMC33341.xml,0.10825818,0.047353867,0.108584546,0.09620786380000002
PMC34110_plagiated.xml,PMC34110.xml,0.9364297,0.7696092,0.85080105,0.86881414
PMC34110_plagiated.xml,PMC13901.xml,0.36896876,0.647712,0.26008672,0.381164592
PMC34110_plagiated.xml,PMC37310.xml,0.34348023,0.17904375,0.39501035,0.33120498200000004
PMC34110_plagiated.xml,PMC32304.xml,0.2407281,0.3665241,0.39106944,0.326023836
PMC34110_plagiated.xml,PMC37355.xml,0.18511456,0.13639079,0.23302737,0.19453493000000002
PMC34111_plagiated.xml,PMC34111.xml,0.93058914,0.44540054,0.8582119,0.804600524
PMC34111_plagiated.xml,PMC35286.xml,0.22216873,0.29013577,0.22564805,0.23715386600000002
PMC34111_plagiated.xml,PMC29096.xml,0.21176864,0.12646313,0.16361807,0.17544731000000002
PMC34111_plagiated.xml,PMC31342.xml,0.10930678,0.15317975,0.24098599,0.170753058
PMC34111_plagiated.xml,PMC37355.xml,0.06060619,0.15245534,0.19034141,0.13087010799999999
PMC34113_plagiated.xml,PMC35277.xml,0.34568816,0.31403404,0.3296363,0.33293659200000003
PMC34113_plagiated.xml,PMC37354.xml,0.3047439,0.3142077,0.23897704,0.280329916
PMC34113_plagiated.xml,PMC30707.xml,0.29129085,0.3203075,0.2463379,0.279113
PMC34113_plagiated.xml,PMC29079.xml,0.17085636,0.2735201,0.31470424,0.24892826
PMC34113_plagiated.xml,PMC15024.xml,0.16778904,0.3430003,0.16021179,0.199800392
PMC34114_plagiated.xml,PMC34114.xml,0.9440841,0.23598269,0.8950917,0.782866858
PMC34114_plagiated.xml,PMC29004.xml,0.124338515,0.29178917,0.20211095,0.18893762000000003
PMC34114_plagiated.xml,PMC31333.xml,0.14629605,0.16903915,0.21808475,0.17956015000000003
PMC34114_plagiated.xml,PMC28987.xml,0.12992573,0.1834805,0.22202742,0.17747736000000003
PMC34114_plagiated.xml,PMC31342.xml,0.05360286,0.07900764,0.10579333,0.07956000400000002
PMC34116_plagiated.xml,PMC29097.xml,0.35126713,0.34752968,0.4229951,0.37921082800000006
PMC34116_plagiated.xml,PMC29073.xml,0.36328533,0.3184818,0.32850716,0.340413356
PMC34116_plagiated.xml,PMC32189.xml,0.22957236,0.38536415,0.31191796,0.29366895800000004
PMC34116_plagiated.xml,PMC29057.xml,0.16537589,0.47469926,0.18963172,0.23694289600000001
PMC34116_plagiated.xml,PMC34549.xml,0.16148663,0.38001484,0.23037523,0.232747712
PMC34117_plagiated.xml,PMC35283.xml,0.31427634,0.19549948,0.42304415,0.33402809200000005
PMC34117_plagiated.xml,PMC37356.xml,0.22441082,0.4030467,0.40622607,0.332864096
PMC34117_plagiated.xml,PMC32197.xml,0.25133073,0.5291083,0.3128368,0.331488672
PMC34117_plagiated.xml,PMC34520.xml,0.2573174,0.41460243,0.34262705,0.32289826600000004
PMC34117_plagiated.xml,PMC29012.xml,0.13808839,0.20312625,0.31887597,0.22341099400000003
PMC34514_plagiated.xml,PMC34514.xml,0.77967227,0.42325997,0.6630563,0.661743422
PMC34514_plagiated.xml,PMC17599.xml,0.24733403,0.3070627,0.23827606,0.255656576
PMC34514_plagiated.xml,PMC37351.xml,0.267035,0.22733296,0.22615257,0.24274162000000002
PMC34514_plagiated.xml,PMC31333.xml,0.24440902,0.24152023,0.23870029,0.24154777
PMC34514_plagiated.xml,PMC29079.xml,0.06821008,0.18913081,0.20872076,0.14859849800000002
PMC34520_plagiated.xml,PMC34520.xml,0.9355451,0.5390242,0.9106699,0.8462908400000001
PMC34520_plagiated.xml,PMC15024.xml,0.15246092,0.28484976,0.42040345,0.28611570000000003
PMC34520_plagiated.xml,PMC32250.xml,0.28413415,0.26592785,0.29237425,0.28378893
PMC34520_plagiated.xml,PMC31330.xml,0.21895503,0.25712097,0.31689173,0.265762898
PMC34520_plagiated.xml,PMC29066.xml,0.14490223,0.26381963,0.25258845,0.211760198
PMC34549_plagiated.xml,PMC34549.xml,0.9009707,0.5374838,0.898677,0.82735584
PMC34549_plagiated.xml,PMC15024.xml,0.3670856,0.31458774,0.38035688,0.36189454
PMC34549_plagiated.xml,PMC30712.xml,0.31970856,0.29960892,0.2056356,0.27005944800000004
PMC34549_plagiated.xml,PMC31370.xml,0.24624671,0.23142335,0.29289865,0.26194281399999997
PMC34549_plagiated.xml,PMC17599.xml,0.3213378,0.16044024,0.20813574,0.24387746400000002
PMC34550_plagiated.xml,PMC34550.xml,0.6536182,0.34337586,0.90778124,0.6932349480000001
PMC34550_plagiated.xml,PMC37355.xml,0.10537827,0.0644847,0.32324305,0.18434546799999998
PMC34550_plagiated.xml,PMC32197.xml,0.06050974,0.21838358,0.23231599,0.16080700800000003
PMC34550_plagiated.xml,PMC34549.xml,0.097021915,0.1262253,0.23964755,0.159912846
PMC34550_plagiated.xml,PMC35354.xml,0.011875535,0.09939165,0.2672515,0.131529144
PMC34551_plagiated.xml,PMC34551.xml,0.82636726,0.6353742,0.8978303,0.816753864
PMC34551_plagiated.xml,PMC31481.xml,0.046971746,0.2615723,0.12001362,0.11910860640000001
PMC34551_plagiated.xml,PMC31333.xml,0.11943224,0.10808332,0.11753342,0.116402928
PMC34551_plagiated.xml,PMC34117.xml,0.106972106,0.11644276,0.108156554,0.10934001600000001
PMC34551_plagiated.xml,PMC37355.xml,0.094884895,0.17051187,0.03837643,0.08740690400000001
PMC34552_plagiated.xml,PMC34552.xml,0.8467994,0.42888224,0.84492576,0.762466512
PMC34552_plagiated.xml,PMC13901.xml,0.2947957,0.3469717,0.3719461,0.33609106
PMC34552_plagiated.xml,PMC34514.xml,0.25114843,0.21770355,0.30489123,0.265956574
PMC34552_plagiated.xml,PMC37310.xml,0.20809986,0.20934054,0.31238276,0.250061156
PMC34552_plagiated.xml,PMC31330.xml,0.14618294,0.27978584,0.24447578,0.212220656
PMC34605_plagiated.xml,PMC34605.xml,0.91621876,0.75121933,0.90004027,0.876747478
PMC34605_plagiated.xml,PMC29004.xml,0.15728298,0.3003327,0.3019671,0.24376657200000001
PMC34605_plagiated.xml,PMC37355.xml,0.085347205,0.11368107,0.21058065,0.14110735600000002
PMC34605_plagiated.xml,PMC29012.xml,0.068045855,0.16706933,0.19882026,0.140160312
PMC34605_plagiated.xml,PMC31481.xml,0.06454286,0.14818399,0.19137956,0.132005766
PMC34606_plagiated.xml,PMC34606.xml,0.90281606,0.32889223,0.77608645,0.7373394500000001
PMC34606_plagiated.xml,PMC31925.xml,0.39714172,0.26524675,0.3323088,0.34482955800000004
PMC34606_plagiated.xml,PMC29096.xml,0.2811036,0.37560922,0.31171256,0.31224830800000003
PMC34606_plagiated.xml,PMC32299.xml,0.26618758,0.14443949,0.22299844,0.224562306
PMC34606_plagiated.xml,PMC32197.xml,0.19598538,0.16401382,0.17458692,0.18103168400000003
PMC35267_plagiated.xml,PMC35267.xml,0.95088243,0.32781982,0.90443844,0.807692312
PMC35267_plagiated.xml,PMC31481.xml,0.2650184,0.4136542,0.41402912,0.354349848
PMC35267_plagiated.xml,PMC37355.xml,0.3194586,0.3292591,0.37425157,0.34333588800000003
PMC35267_plagiated.xml,PMC33392.xml,0.29854977,0.252881,0.39903975,0.329612008
PMC35267_plagiated.xml,PMC29087.xml,0.29287124,0.052306365,0.30473393,0.249503341
PMC35277_plagiated.xml,PMC35277.xml,0.9069069,0.63404715,0.5787865,0.72108679
PMC35277_plagiated.xml,PMC17803.xml,0.33550972,0.31477427,0.3222198,0.32604666200000004
PMC35277_plagiated.xml,PMC15024.xml,0.29135272,0.4227512,0.2929589,0.31827488800000003
PMC35277_plagiated.xml,PMC34549.xml,0.3712833,0.35288185,0.21076943,0.303397462
PMC35277_plagiated.xml,PMC29096.xml,0.26854277,0.2763592,0.21311747,0.24793593600000002
PMC35278_plagiated.xml,PMC35278.xml,0.6697824,0.5366639,0.871074,0.72367534
PMC35278_plagiated.xml,PMC30707.xml,0.22436328,0.38474536,0.37056744,0.31492136000000004
PMC35278_plagiated.xml,PMC31330.xml,0.19920798,0.34315526,0.36569172,0.2945909320000001
PMC35278_plagiated.xml,PMC34549.xml,0.23714553,0.23955765,0.2759893,0.253165462
PMC35278_plagiated.xml,PMC32189.xml,0.06322319,0.34817916,0.28863925,0.210380808
PMC35279_plagiated.xml,PMC35279.xml,0.8168757,0.45536774,0.89961934,0.777671564
PMC35279_plagiated.xml,PMC29067.xml,0.33863246,0.43421552,0.4073859,0.3852504480000001
PMC35279_plagiated.xml,PMC17803.xml,0.3850233,0.16057874,0.36956,0.333949068
PMC35279_plagiated.xml,PMC32188.xml,0.25623566,0.24010676,0.40051296,0.3107208
PMC35279_plagiated.xml,PMC32299.xml,0.2287964,0.41588086,0.3309471,0.307073572
PMC35280_plagiated.xml,PMC35280.xml,0.8862682,0.3710548,0.81987566,0.7566685040000001
PMC35280_plagiated.xml,PMC34117.xml,0.26630977,0.17430611,0.45818084,0.324657466
PMC35280_plagiated.xml,PMC17803.xml,0.2362599,0.10509628,0.38456666,0.26934988
PMC35280_plagiated.xml,PMC30706.xml,0.22130229,0.08537441,0.2459382,0.20397107800000003
PMC35280_plagiated.xml,PMC31339.xml,0.1405567,0.10999523,0.29918033,0.197893858
PMC35283_plagiated.xml,PMC35283.xml,0.9308238,0.4883104,0.95084274,0.850328696
PMC35283_plagiated.xml,PMC29016.xml,0.27765983,0.39658964,0.37798807,0.34157708800000003
PMC35283_plagiated.xml,PMC13901.xml,0.30851597,0.33063617,0.35980895,0.33345720200000006
PMC35283_plagiated.xml,PMC32304.xml,0.31461263,0.2604829,0.36800006,0.325141656
PMC35283_plagiated.xml,PMC29066.xml,0.22016218,0.3080216,0.33270365,0.28275065200000005
PMC35285_plagiated.xml,PMC35285.xml,0.85155797,0.54134595,0.76617134,0.755360914
PMC35285_plagiated.xml,PMC34549.xml,0.24558786,0.3737635,0.32609475,0.303425744
PMC35285_plagiated.xml,PMC37354.xml,0.2677734,0.2881325,0.2724029,0.27369702
PMC35285_plagiated.xml,PMC32189.xml,0.14563665,0.23049831,0.34173822,0.24104961000000003
PMC35285_plagiated.xml,PMC31347.xml,0.2626531,0.083593994,0.2549637,0.2237655188
PMC35286_plagiated.xml,PMC35286.xml,0.9641671,0.6424905,0.9454485,0.8923443400000002
PMC35286_plagiated.xml,PMC29004.xml,0.058218807,0.1439689,0.29804966,0.17130116680000002
PMC35286_plagiated.xml,PMC34110.xml,0.18950295,0.18902953,0.12716174,0.164471782
PMC35286_plagiated.xml,PMC34114.xml,0.08089425,0.17942896,0.12596838,0.118630844
PMC35286_plagiated.xml,PMC37355.xml,0.058284335,0.056124445,0.119772404,0.08244758460000001
PMC35352_plagiated.xml,PMC35352.xml,0.9231313,0.4755292,0.87279904,0.813477976
PMC35352_plagiated.xml,PMC29079.xml,0.49168947,0.38984284,0.56797147,0.501832944
PMC35352_plagiated.xml,PMC32197.xml,0.23121105,0.28403217,0.37383673,0.298825546
PMC35352_plagiated.xml,PMC34520.xml,0.24394545,0.2894513,0.33438763,0.289223492
PMC35352_plagiated.xml,PMC35283.xml,0.1731512,0.13481587,0.41308385,0.261457194
PMC35353_plagiated.xml,PMC37354.xml,0.32220706,0.23566428,0.3267468,0.30671440000000005
PMC35353_plagiated.xml,PMC31330.xml,0.2836571,0.36886698,0.2695789,0.295067796
PMC35353_plagiated.xml,PMC34549.xml,0.3167947,0.27622765,0.267164,0.28882901
PMC35353_plagiated.xml,PMC15024.xml,0.23880833,0.37847263,0.15479812,0.233137106
PMC35353_plagiated.xml,PMC17599.xml,0.17970075,0.3267665,0.124244,0.18693120000000002
PMC35354_plagiated.xml,PMC35354.xml,0.9583223,0.52288747,0.95782065,0.8710346740000001
PMC35354_plagiated.xml,PMC15027.xml,0.3171147,0.18717097,0.30887637,0.28783062200000004
PMC35354_plagiated.xml,PMC33394.xml,0.17784998,0.120096594,0.29487902,0.2131109188
PMC35354_plagiated.xml,PMC37351.xml,0.116053775,0.08946772,0.25754827,0.16733436200000001
PMC35354_plagiated.xml,PMC29096.xml,0.09174186,0.06397271,0.21128765,0.134006346
PMC35360_plagiated.xml,PMC35360.xml,0.92621446,0.5985105,0.97697616,0.880978348
PMC35360_plagiated.xml,PMC35267.xml,0.3837239,0.19373956,0.31336474,0.317583368
PMC35360_plagiated.xml,PMC15015.xml,0.24106249,0.28727967,0.28591233,0.268245862
PMC35360_plagiated.xml,PMC31481.xml,0.27349898,0.21496384,0.22180314,0.24111361600000003
PMC35360_plagiated.xml,PMC37314.xml,0.09778616,0.22037753,0.10919169,0.126866646
PMC35361_plagiated.xml,PMC35361.xml,0.8682239,0.4421332,0.8604578,0.7798993200000002
PMC35361_plagiated.xml,PMC32197.xml,0.48666826,0.37931305,0.5061729,0.4729990740000001
PMC35361_plagiated.xml,PMC31347.xml,0.42271996,0.33816117,0.46869862,0.42419966600000003
PMC35361_plagiated.xml,PMC31330.xml,0.2086708,0.23094746,0.41412586,0.295308156
PMC35361_plagiated.xml,PMC34549.xml,0.25701797,0.2355417,0.29822475,0.269205428
PMC37242_plagiated.xml,PMC31344.xml,0.41713792,0.34673378,0.41334388,0.401539476
PMC37242_plagiated.xml,PMC30706.xml,0.34402192,0.3359107,0.47633556,0.39532513199999997
PMC37242_plagiated.xml,PMC32299.xml,0.35979944,0.38740125,0.35329318,0.362717298
PMC37242_plagiated.xml,PMC33394.xml,0.16584179,0.34581798,0.37059516,0.283738376
PMC37242_plagiated.xml,PMC37355.xml,0.15016524,0.40434974,0.33255574,0.27395834
PMC37243_plagiated.xml,PMC37243.xml,0.97331727,0.22619125,0.8885494,0.789984918
PMC37243_plagiated.xml,PMC32299.xml,0.4320108,0.30681854,0.32797983,0.36535996000000004
PMC37243_plagiated.xml,PMC32183.xml,0.32990348,0.19679278,0.37547106,0.32150837200000004
PMC37243_plagiated.xml,PMC32197.xml,0.30539095,0.15485692,0.3282792,0.284439444
PMC37243_plagiated.xml,PMC30711.xml,0.22250813,0.1625402,0.20489815,0.20347055200000003
PMC37310_plagiated.xml,PMC37310.xml,0.934628,0.71480423,0.9080583,0.8800353660000001
PMC37310_plagiated.xml,PMC34549.xml,0.29445684,0.27172232,0.27988395,0.28408078000000003
PMC37310_plagiated.xml,PMC34520.xml,0.21217564,0.30304354,0.26195884,0.25026250000000005
PMC37310_plagiated.xml,PMC32188.xml,0.13403225,0.27991703,0.32098126,0.23798881
PMC37310_plagiated.xml,PMC15023.xml,0.14203393,0.21028438,0.24891439,0.198436204
PMC37313_plagiated.xml,PMC37313.xml,0.9309267,0.5776659,0.9150835,0.8539372600000001
PMC37313_plagiated.xml,PMC30711.xml,0.26019752,0.29931444,0.32198074,0.29273419200000006
PMC37313_plagiated.xml,PMC32158.xml,0.14405264,0.10593665,0.28794754,0.19398740200000003
PMC37313_plagiated.xml,PMC29012.xml,0.07726467,0.2134303,0.19292939,0.150763684
PMC37313_plagiated.xml,PMC32299.xml,0.07722848,0.19211528,0.11597559,0.115704684
PMC37314_plagiated.xml,PMC37314.xml,0.7758064,0.58016074,0.84988564,0.766308964
PMC37314_plagiated.xml,PMC29067.xml,0.2531636,0.5155863,0.35588443,0.346736472
PMC37314_plagiated.xml,PMC32197.xml,0.12998727,0.3289054,0.3828721,0.270924828
PMC37314_plagiated.xml,PMC35361.xml,0.20607659,0.19401255,0.28173572,0.23392743400000005
PMC37314_plagiated.xml,PMC37351.xml,0.18524113,0.24323052,0.2761553,0.233204676
PMC37351_plagiated.xml,PMC37351.xml,0.9689646,0.41835564,0.80421925,0.7929446680000001
PMC37351_plagiated.xml,PMC33394.xml,0.24482682,0.24169147,0.35968256,0.29014204600000004
PMC37351_plagiated.xml,PMC32188.xml,0.16198635,0.17976657,0.42860883,0.27219138600000004
PMC37351_plagiated.xml,PMC29096.xml,0.36560154,0.20157596,0.20358929,0.26799152400000004
PMC37351_plagiated.xml,PMC31339.xml,0.13031203,0.3060551,0.13449152,0.16713244
PMC37352_plagiated.xml,PMC37352.xml,0.9208257,0.63934636,0.9201664,0.864266112
PMC37352_plagiated.xml,PMC35361.xml,0.33964518,0.35165322,0.45262125,0.387237216
PMC37352_plagiated.xml,PMC35277.xml,0.16759855,0.29530227,0.4146788,0.29197139400000005
PMC37352_plagiated.xml,PMC37351.xml,0.17954414,0.26514614,0.33865267,0.260307952
PMC37352_plagiated.xml,PMC37314.xml,0.22803429,0.31013036,0.19646409,0.231825424
PMC37353_plagiated.xml,PMC29096.xml,0.37549278,0.29398084,0.31700614,0.335795736
PMC37353_plagiated.xml,PMC31337.xml,0.15892777,0.20019251,0.28940162,0.21937025800000004
PMC37353_plagiated.xml,PMC31342.xml,0.08952889,0.036391333,0.3102037,0.16717130260000002
PMC37353_plagiated.xml,PMC31481.xml,0.07720973,0.14731073,0.24186659,0.157092674
PMC37353_plagiated.xml,PMC29012.xml,0.06133127,0.24128678,0.15821722,0.13607675200000002
PMC37354_plagiated.xml,PMC37354.xml,0.8663368,0.45827416,0.82720673,0.7690722440000001
PMC37354_plagiated.xml,PMC35277.xml,0.27489436,0.31201285,0.41208547,0.337194502
PMC37354_plagiated.xml,PMC32187.xml,0.2072585,0.3407392,0.4299364,0.32302580000000003
PMC37354_plagiated.xml,PMC29079.xml,0.22790968,0.42168528,0.36296007,0.320684956
PMC37354_plagiated.xml,PMC31411.xml,0.24276891,0.27448308,0.37581718,0.302331052
PMC37355_plagiated.xml,PMC37355.xml,0.6835489,0.46923304,0.92560196,0.7375069519999999
PMC37355_plagiated.xml,PMC33394.xml,0.16831091,0.32268617,0.31260258,0.25690263
PMC37355_plagiated.xml,PMC34549.xml,0.16098171,0.32450676,0.2653771,0.235444876
PMC37355_plagiated.xml,PMC32299.xml,0.21889964,0.26369837,0.17068313,0.208572782
PMC37355_plagiated.xml,PMC31481.xml,0.058679372,0.23574719,0.3136343,0.1960749068
PMC37356_plagiated.xml,PMC37356.xml,0.8501524,0.4413936,0.84489465,0.76629754
PMC37356_plagiated.xml,PMC29097.xml,0.47373015,0.30527368,0.47180504,0.439268812
PMC37356_plagiated.xml,PMC29012.xml,0.2086825,0.15891732,0.33894575,0.25083476400000004
PMC37356_plagiated.xml,PMC30711.xml,0.08022599,0.18227406,0.24504083,0.16656154
PMC37356_plagiated.xml,PMC31348.xml,0.044296734,0.25639546,0.23429221,0.1627146696
PMC37391_plagiated.xml,PMC37391.xml,0.9110638,0.32182086,0.88775575,0.783891992
